datetime,dew,humidity,precip,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarenergy,moonphase,conditions,day_of_year_sin,day_of_year_cos
2023-05-09,21.7,90.3,11.675,4.17,rain,21.2,14.8,69.5,1010.5,98.2,7.9,10.0,0.62,Rain,0.7971015927871943,-0.6038452208771035
2023-05-10,24.7,88.8,0.297,4.17,rain,28.8,14.8,102.9,1009.3,92.8,7.6,16.2,0.66,Rain,0.7865965660866021,-0.6174672802835514
2023-05-11,23.6,81.0,0.064,12.5,rain,42.8,25.9,78.3,1011.2,86.4,9.2,11.1,0.7,Rain,0.7758587728069828,-0.6309066211876704
2023-05-12,18.8,64.8,0.032,8.33,rain,27.4,22.3,42.5,1014.1,96.6,10.0,10.6,0.75,Rain,0.7648913904341226,-0.6441592666722685
2023-05-13,18.6,73.8,0.119,12.5,rain,28.1,16.6,47.5,1014.2,99.0,10.0,8.9,0.77,Rain,0.753697664392914,-0.6572212950663319
2023-05-14,20.3,83.3,0.198,4.17,rain,25.9,13.0,332.7,1012.7,94.4,9.0,16.3,0.8,Rain,0.742280907086982,-0.6700888411055113
2023-05-15,22.2,77.7,1.1,4.17,rain,27.0,24.1,122.6,1009.0,52.4,9.3,19.8,0.84,Rain,0.7306444969184916,-0.6827580970759147
2023-05-16,24.7,76.5,0.198,4.17,rain,25.6,20.5,124.7,1005.1,65.7,9.0,24.6,0.88,Rain,0.7187918772884232,-0.6952253139408722
2023-05-17,23.2,64.3,0.0,0.0,noprecip,24.5,18.4,103.4,1002.9,7.5,9.9,27.4,0.91,Clear,0.7067265555776158,-0.7074868024503348
2023-05-18,23.8,62.3,0.0,0.0,noprecip,18.0,14.8,80.6,1002.8,6.9,12.0,26.9,0.95,Clear,0.6944521021088763,-0.719538934232584
2023-05-19,25.9,75.1,0.0,0.0,rain,20.5,20.5,104.3,1003.5,34.9,9.7,24.2,0.0,Cloudy,0.6819721490904629,-0.7313781428679254
2023-05-20,26.5,79.6,0.099,4.17,rain,26.3,22.3,113.2,1003.9,61.7,8.6,23.4,0.02,Rain,0.6692903895412567,-0.7430009249440493
2023-05-21,27.4,79.9,0.0,0.0,noprecip,32.8,24.1,110.7,1004.5,58.9,9.5,26.0,0.05,Cloudy,0.6564105761979381,-0.7544038410927472
2023-05-22,27.1,75.9,0.0,0.0,noprecip,33.1,22.3,104.4,1003.9,24.7,11.6,26.7,0.08,Cloudy,0.6433365204044917,-0.765583517007675
2023-05-23,26.5,79.0,0.099,4.17,rain,41.8,22.3,100.7,1004.9,59.6,10.2,13.7,0.11,Rain,0.6300720909843687,-0.7765366444428655
2023-05-24,25.3,84.0,3.76,4.17,rain,25.6,22.3,114.8,1006.6,86.1,9.0,9.9,0.15,Rain,0.6166212130956382,-0.7872599821916922
2023-05-25,24.8,84.9,7.653,12.5,rain,27.4,16.6,114.6,1007.5,63.7,8.9,18.7,0.18,Rain,0.6029878670694714,-0.7977503570459932
2023-05-26,25.3,84.3,4.76,8.33,rain,27.7,22.3,112.0,1007.9,59.6,9.6,16.2,0.21,Rain,0.5891760872322963,-0.8080046647350754
2023-05-27,26.0,82.1,0.006,8.33,rain,33.8,24.1,110.8,1006.7,50.3,9.4,18.7,0.25,Rain,0.5751899607119775,-0.8180198708443175
2023-05-28,25.8,79.9,0.11,8.33,rain,30.2,18.4,114.6,1007.4,55.3,9.4,22.9,0.28,Rain,0.5610336262283677,-0.8277930117131022
2023-05-29,25.5,74.8,0.005,4.17,rain,19.4,16.6,116.6,1007.7,30.3,10.9,25.3,0.31,Rain,0.5467112728685939,-0.8373211953118121
2023-05-30,25.0,71.1,0.0,0.0,noprecip,19.1,16.6,113.3,1005.7,16.0,11.7,26.4,0.34,Clear,0.5322271388474397,-0.8466016020976267
2023-05-31,25.4,70.6,0.0,0.0,noprecip,23.4,22.3,114.8,1002.7,15.6,10.5,26.7,0.37,Clear,0.5175855102531889,-0.8556314858488706
2023-06-01,26.8,75.9,0.0,0.0,noprecip,22.7,25.9,105.5,1001.0,33.5,9.1,22.8,0.4,Cloudy,0.5027907197793043,-0.8644081744776648
2023-06-02,26.6,73.1,0.2,4.17,rain,26.6,22.3,111.8,1001.8,52.2,10.9,23.2,0.44,Rain,0.4878471454423119,-0.8729290708206411
2023-06-03,24.2,70.2,1.979,4.17,rain,23.0,25.9,110.8,1004.9,49.0,10.5,24.7,0.47,Rain,0.47275920928627757,-0.881191653407483
2023-06-04,24.6,72.6,2.968,4.17,rain,35.3,22.3,120.4,1005.0,69.2,10.8,14.0,0.5,Rain,0.4575313760742512,-0.8891934772070711
2023-06-05,25.2,77.8,8.2,62.5,rain,22.3,14.8,102.8,1004.9,71.4,9.6,16.5,0.54,Rain,0.44216815196707204,-0.8969321743510065
2023-06-06,25.6,83.0,16.99,8.33,rain,22.7,18.4,345.9,1005.6,60.0,8.9,14.0,0.57,Rain,0.42667408318992467,-0.9044054548343001
2023-06-07,24.7,71.2,0.3,12.5,rain,27.4,22.3,57.4,1005.0,67.5,9.7,19.9,0.61,Rain,0.4110537546870351,-0.9116111071930239
2023-06-08,26.3,80.4,5.8,29.17,rain,59.4,27.7,65.9,1003.9,66.8,7.6,20.0,0.64,Rain,0.3953117887649151,-0.9185469991587165
2023-06-09,25.0,80.8,51.831,16.67,rain,31.3,18.4,287.4,1003.2,73.7,10.4,10.0,0.68,Rain,0.37945284372454435,-0.925211078289358
2023-06-10,25.2,70.4,0.1,4.17,rain,22.7,16.6,304.4,1001.3,47.2,9.6,24.5,0.72,Rain,0.36348161248290634,-0.9316013725767187
2023-06-11,26.3,73.4,0.6,8.33,rain,20.9,20.5,106.4,1000.9,43.9,8.9,25.1,0.75,Rain,0.3474028211842774,-0.9377159910299093
2023-06-12,26.5,80.1,0.697,4.17,rain,25.2,18.4,116.8,1001.5,64.0,9.4,20.3,0.79,Rain,0.3312212278016865,-0.9435531242349544
2023-06-13,25.5,81.2,0.251,4.17,rain,28.1,18.4,309.4,1001.9,66.5,9.5,13.7,0.82,Rain,0.31494162072895193,-0.9491110448902284
2023-06-14,24.9,87.3,27.007,8.33,rain,23.0,13.0,5.8,1004.5,87.1,9.4,14.1,0.86,Rain,0.2985688173637202,-0.9543881083175908
2023-06-15,25.6,80.3,0.296,4.17,rain,30.2,13.9,133.2,1003.4,65.7,8.7,16.4,0.89,Rain,0.2821076626819194,-0.9593827529490743
2023-06-16,26.2,75.8,4.2,16.67,rain,29.9,20.5,113.4,1001.8,70.6,9.1,17.4,0.93,Rain,0.26556302780405594,-0.9640935007889755
2023-06-17,26.4,77.9,0.9,12.5,rain,25.6,24.1,118.8,1002.9,70.9,10.3,20.2,0.96,Rain,0.24893980855376657,-0.9685189578512204
2023-06-18,25.4,84.3,15.937,8.33,rain,24.8,18.5,113.6,1004.0,83.3,9.7,16.6,0.0,Rain,0.23224292400907015,-0.9726578145718654
2023-06-19,26.4,87.0,0.2,8.33,rain,25.6,13.0,80.5,1003.4,70.4,9.3,14.7,0.03,Rain,0.21547731504673012,-0.976508846196619
2023-06-20,26.0,79.2,6.629,4.17,rain,51.8,22.3,94.1,1003.2,59.0,9.2,19.1,0.07,Rain,0.19864794288017112,-0.9800709131432666
2023-06-21,25.4,83.1,18.898,4.17,rain,20.5,37.1,86.3,1004.3,80.1,9.4,19.3,0.1,Rain,0.18175978759137534,-0.9833429613388902
2023-06-22,26.3,81.2,17.81,4.17,rain,23.4,9.4,67.0,1003.4,68.5,9.5,16.4,0.13,Rain,0.16481784665719793,-0.9863240225317866
2023-06-23,24.7,84.0,1.172,8.33,rain,29.2,20.5,63.5,1003.9,74.3,10.0,11.1,0.16,Rain,0.14782713347053048,-0.9890132145779883
2023-06-24,25.2,93.1,40.345,12.5,rain,22.7,11.2,85.3,1003.7,90.8,7.9,3.6,0.2,Rain,0.13079267585675922,-0.9914097417023038
2023-06-25,24.8,92.3,29.81,12.5,rain,18.7,11.2,339.8,1005.3,90.1,9.1,3.5,0.23,Rain,0.11371951458594969,-0.9935128947338007
2023-06-26,25.0,87.2,13.939,12.5,rain,19.8,18.4,104.8,1006.3,77.0,9.4,5.7,0.25,Rain,0.0966127018812031,-0.9953220513156602
2023-06-27,25.4,87.1,0.1,8.33,rain,24.8,22.3,109.3,1007.2,85.1,9.3,9.4,0.29,Rain,0.07947729992362097,-0.9968366760893436
2023-06-28,25.9,81.1,6.424,12.5,rain,33.1,20.5,131.9,1007.4,67.9,9.8,21.7,0.33,Rain,0.062318379354325076,-0.998056320853012
2023-06-29,26.6,77.8,0.2,8.33,rain,31.3,24.1,135.0,1004.3,60.6,11.0,24.0,0.36,Rain,0.04514101777397193,-0.9989806246941579
2023-06-30,27.6,79.1,0.0,0.0,noprecip,26.6,20.5,113.7,1001.8,81.7,10.7,23.8,0.39,Cloudy,0.02795029824021032,-0.999609314096404
2023-07-01,27.4,77.8,0.396,4.17,rain,30.6,18.4,108.3,1001.9,75.3,9.9,21.6,0.43,Rain,0.01075130776352193,-0.9999422030204416
2023-07-02,26.4,77.6,0.099,4.17,rain,27.0,18.4,103.2,1003.0,66.7,10.9,23.2,0.46,Rain,-0.00645086419810515,-0.9999791929590823
2023-07-03,26.9,81.0,1.979,4.17,rain,24.8,22.3,103.3,1003.6,81.2,10.0,14.9,0.5,Rain,-0.023651127245231586,-0.9997202729664083
2023-07-04,26.0,77.7,2.7,37.5,rain,25.9,22.3,90.4,1004.1,65.8,10.6,22.4,0.53,Rain,-0.04084439154329611,-0.9991655196610109
2023-07-05,26.2,82.8,2.474,4.17,rain,25.2,22.3,111.6,1004.5,63.0,9.9,22.1,0.56,Rain,-0.05802556932878035,-0.9983150972033183
2023-07-06,26.1,74.1,0.198,4.17,rain,35.3,24.1,133.8,1004.7,31.4,10.6,25.5,0.6,Rain,-0.07518957641475855,-0.9971692572470178
2023-07-07,26.1,71.3,0.0,0.0,noprecip,30.6,25.9,135.9,1004.8,29.9,11.3,26.0,0.63,Cloudy,-0.09233133369539122,-0.9957283388645872
2023-07-08,26.2,79.9,0.099,4.17,rain,31.7,22.3,129.9,1006.5,62.4,9.9,24.3,0.67,Rain,-0.10944576864891556,-0.993992768446958
2023-07-09,25.0,75.7,0.099,4.17,rain,25.6,18.4,126.1,1007.1,66.1,10.0,20.2,0.7,Rain,-0.12652781683868314,-0.9919630595773397
2023-07-10,25.3,72.7,15.636,8.33,rain,46.4,25.9,125.7,1006.1,60.5,11.2,23.6,0.75,Rain,-0.1435724234118113,-0.9896398128792412
2023-07-11,25.8,73.0,5.64,4.17,rain,29.9,27.7,133.7,1005.0,43.5,11.5,25.1,0.77,Rain,-0.16057454459499376,-0.9870237158387383
2023-07-12,25.2,69.5,0.0,0.0,noprecip,34.6,31.7,143.7,1004.4,33.6,11.3,25.6,0.81,Cloudy,-0.17752914918703497,-0.984115542601034
2023-07-13,24.9,72.8,1.286,4.17,rain,27.7,20.5,104.1,1003.5,46.2,10.9,26.1,0.84,Rain,-0.19443122004766195,-0.9809161537413774
2023-07-14,26.2,77.6,0.106,4.17,rain,22.7,25.9,89.5,1003.0,66.6,11.3,22.1,0.88,Rain,-0.2112757555821793,-0.9774264960104055
2023-07-15,25.9,77.0,0.106,4.17,rain,29.2,18.4,315.5,1002.2,55.6,10.7,19.5,0.91,Rain,-0.2280577712215198,-0.9736476020539838
2023-07-16,25.7,70.8,0.001,4.17,rain,36.0,13.0,298.9,1000.1,77.8,9.9,23.6,0.95,Rain,-0.24477230089725957,-0.9695805901076308
2023-07-17,23.7,60.3,0.1,4.17,rain,39.6,16.6,319.6,997.8,72.5,9.7,21.0,0.98,Rain,-0.2614143985111562,-0.965226663665613
2023-07-18,23.0,73.7,2.671,4.17,rain,39.2,24.1,304.5,998.2,92.6,10.0,6.7,0.0,Rain,-0.2779791393987801,-0.9605871111248129
2023-07-19,24.4,89.0,14.595,16.67,rain,22.0,13.0,81.5,1003.6,91.5,8.8,9.9,0.05,Rain,-0.2944616217868012,-0.9556633054034704
2023-07-20,25.5,88.9,7.106,12.5,rain,22.7,9.4,45.6,1006.3,56.4,8.9,7.6,0.08,Rain,-0.3108569682435036,-0.9504567035349151
2023-07-21,25.6,81.6,4.8,33.33,rain,19.8,9.4,34.1,1008.6,63.6,9.5,12.7,0.11,Rain,-0.3271603271220951,-0.9449688462364056
2023-07-22,25.3,73.7,0.004,4.17,rain,23.0,16.6,131.2,1009.3,56.3,10.7,23.2,0.15,Rain,-0.34336687399638804,-0.939201357453208
2023-07-23,25.0,69.6,0.0,0.0,noprecip,25.2,16.6,137.6,1007.8,24.2,12.3,24.4,0.18,Cloudy,-0.3594718130884232,-0.9331559438780432
2023-07-24,25.1,69.7,0.0,0.0,noprecip,23.4,14.8,139.3,1006.1,38.3,11.8,24.9,0.21,Cloudy,-0.3754703786876202,-0.9268343944460494
