datetime,target_temp,target_conditions,temp_lag_12AM,feelslike_lag_12AM,humidity_lag_12AM,dew_lag_12AM,precip_lag_12AM,snow_lag_12AM,preciptype_lag_12AM,windgust_lag_12AM,windspeed_lag_12AM,pressure_lag_12AM,visibility_lag_12AM,cloudcover_lag_12AM,conditions_lag_12AM,winddir_sin_lag_12AM,winddir_cos_lag_12AM,tempmax_lag,tempmin_lag,temp_lag,feelslikemax_lag,feelslikemin_lag,feelslike_lag,dew_lag,humidity_lag,precip_lag,precipcover_lag,preciptype_lag,windgust_lag,windspeed_lag,sealevelpressure_lag,cloudcover_lag,visibility_lag,solarradiation_lag,solarenergy_lag,conditions_lag,winddir_sin_lag,winddir_cos_lag,rolling_precip_3day,day_of_year_sin,day_of_year_cos,winddir_diff_2h,winddir_diff_day,cloud_cover_trend_2h,diurnal_temp_range,dewpoint_depression,humidity_momentum,pressure_trend_overnight
2021-05-19,30.7,Cloudy,29.0,36.8,89.0,27.0,0.0,0.0,noprecip,0.0,16.6,1005.0,10.0,89.0,Cloudy,0.9396926207859084,-0.3420201433256687,33.1,28.0,30.1,42.1,33.6,37.6,26.2,80.6,0.2,8.33,rain,32.8,24.1,1005.9,80.1,10.0,193.4,16.8,Rain,0.7869350219613374,-0.6170358751407485,1.187999999999986,0.6819721490904629,-0.7313781428679254,16.0,18.099999999999994,-8.799999999999997,5.100000000000001,2.0,0.0,0.20000000000004547
2021-05-20,31.0,Rain,29.0,36.8,89.0,27.0,0.0,0.0,noprecip,0.0,16.6,1003.0,10.0,27.5,Cloudy,0.766044443118978,-0.6427876096865394,35.1,27.0,30.7,45.9,30.6,38.6,26.2,77.8,0.0,0.0,noprecip,34.2,24.1,1003.4,54.7,10.7,264.0,22.9,Cloudy,0.794414620535418,-0.6073758397232868,0.9899999999999858,0.6692903895412567,-0.7430009249440493,27.0,2.5999999999999943,-22.4,8.100000000000001,2.0,3.799999999999997,-1.2999999999999545
2021-05-21,30.1,Rain,29.0,36.8,89.0,27.0,0.0,0.0,noprecip,0.0,14.8,1005.0,9.0,50.0,Cloudy,0.9396926207859084,-0.3420201433256687,35.5,27.0,31.0,43.8,30.6,38.7,26.0,76.2,4.1,12.5,rain,33.8,22.3,1003.4,51.5,10.0,176.2,15.2,Rain,0.9510565162951536,-0.30901699437494734,4.299999999999986,0.6564105761979381,-0.7544038410927472,2.0,2.0,44.4,8.5,2.0,4.0,0.5
2021-05-22,31.4,Cloudy,29.0,36.8,89.0,27.0,0.0,0.0,noprecip,0.0,14.8,1003.0,10.0,12.5,Clear,0.8660254037844387,-0.4999999999999998,33.5,28.0,30.1,45.8,34.3,38.8,27.0,83.8,0.035,8.33,rain,32.0,20.5,1003.2,65.1,9.6,249.3,21.6,Rain,0.941470544812038,-0.33709525842308197,4.134999999999986,0.6433365204044917,-0.765583517007675,16.0,10.300000000000011,-27.5,5.5,2.0,5.200000000000003,-0.20000000000004547
2021-05-23,30.9,Rain,29.0,38.2,94.4,28.0,0.0,0.0,noprecip,0.0,16.6,1003.0,8.0,89.0,Cloudy,0.8660254037844387,-0.4999999999999998,36.3,27.7,31.4,48.6,32.7,40.1,26.6,77.1,0.0,0.0,noprecip,34.2,27.7,1001.5,35.1,11.3,295.2,25.7,Cloudy,0.8957117602394128,-0.4446351791849276,4.134999999999986,0.6300720909843687,-0.7765366444428655,10.0,3.5999999999999943,35.6,8.599999999999998,1.0,11.0,-0.2999999999999545
2021-05-24,27.4,Rain,29.0,35.6,83.9,26.0,0.0,0.0,noprecip,0.0,13.0,1007.0,10.0,100.0,Cloudy,0.766044443118978,-0.6427876096865394,35.0,28.7,30.9,45.3,35.6,39.8,26.8,79.9,0.396,4.17,rain,33.8,24.1,1003.8,68.0,10.9,223.8,19.3,Rain,0.9003187714021935,-0.4352310993723274,0.43099999999998584,0.6166212130956382,-0.7872599821916922,7.0,14.199999999999989,54.6,6.300000000000001,3.0,-5.099999999999994,-0.7999999999999545
2021-05-25,25.8,Rain,27.0,28.8,69.7,21.0,0.0,0.0,noprecip,0.0,11.2,1011.0,10.0,89.0,Cloudy,0.6427876096865393,0.766044443118978,29.5,25.0,27.4,36.9,25.0,30.0,23.6,80.9,8.906,4.17,rain,33.1,22.3,1009.0,88.2,9.7,157.4,13.7,Rain,-0.05582150499316413,0.998440764181981,9.301999999999987,0.6029878670694714,-0.7977503570459932,8.0,43.19999999999999,-11.0,4.5,6.0,-0.7999999999999972,-0.2999999999999545
2021-05-26,28.9,Rain,25.0,25.0,100.0,25.0,0.0,0.0,noprecip,0.0,3.6,1008.0,5.0,89.0,Cloudy,0.08715574274765864,-0.9961946980917455,27.9,23.0,25.8,30.7,23.0,26.6,22.6,83.4,10.29,12.5,rain,32.0,16.6,1009.1,86.1,8.4,104.9,9.2,Rain,-0.27228024704057513,0.9622179935292852,19.591999999999985,0.5891760872322963,-0.8080046647350754,97.0,169.2,-0.7999999999999972,4.899999999999999,0.0,2.799999999999997,-1.0
2021-05-27,29.9,Rain,28.0,34.5,94.3,27.0,0.1,0.0,rain,0.0,11.2,1009.0,10.0,89.0,Rain,0.766044443118978,-0.6427876096865394,34.0,25.0,28.9,40.6,25.0,33.1,25.0,81.2,2.971,4.17,rain,29.9,22.3,1006.8,50.8,9.8,242.4,21.0,Rain,0.8280603346224945,-0.5606389945632415,22.166999999999987,0.5751899607119775,-0.8180198708443175,7.0,5.900000000000006,75.5,9.0,1.0,6.200000000000003,0.6000000000000227
2021-05-28,30.3,Rain,28.0,33.6,88.9,26.0,0.0,0.0,noprecip,0.0,9.4,1009.0,10.0,20.1,Cloudy,0.8660254037844387,-0.4999999999999998,33.6,27.0,29.9,44.1,31.2,36.4,25.7,79.1,1.0,12.5,rain,33.8,20.5,1007.6,44.1,11.0,236.5,20.5,Rain,0.8386705679454239,-0.5446390350150271,14.260999999999985,0.5610336262283677,-0.8277930117131022,21.0,3.0,10.100000000000001,6.600000000000001,2.0,7.400000000000006,-0.10000000000002274
2021-05-29,31.2,Rain,28.0,34.5,94.3,27.0,0.0,0.0,noprecip,0.0,13.0,1006.0,7.0,27.5,Cloudy,0.9396926207859084,-0.3420201433256687,34.5,27.0,30.3,42.0,31.2,36.6,25.4,77.0,1.0,25.0,rain,25.9,18.4,1007.7,50.7,9.5,242.3,20.9,Rain,0.8746197071393959,-0.484809620246337,4.970999999999986,0.5467112728685939,-0.8373211953118121,16.0,9.0,-12.5,7.5,1.0,10.0,-1.2000000000000455
2021-05-30,32.4,Cloudy,29.0,36.8,89.0,27.0,0.0,0.0,noprecip,0.0,16.6,1004.0,10.0,89.1,Cloudy,0.8660254037844387,-0.4999999999999998,36.2,28.0,31.2,43.9,34.5,38.9,26.0,75.9,1.385,4.17,rain,25.9,25.9,1004.9,60.5,9.4,255.9,22.0,Rain,0.8405666034956844,-0.5417082102827397,3.3849999999999856,0.5322271388474397,-0.8466016020976267,17.0,2.8000000000000114,49.099999999999994,8.200000000000003,2.0,7.299999999999997,-0.7999999999999545
2021-05-31,33.7,Cloudy,30.0,38.8,84.0,27.0,0.0,0.0,noprecip,0.0,13.0,1001.0,9.0,0.0,Clear,0.984807753012208,0.17364817766693041,38.8,28.0,32.4,44.3,34.5,39.9,25.4,69.8,0.0,0.0,noprecip,24.1,16.6,1002.2,43.2,11.2,261.0,22.5,Cloudy,0.9573194975320674,-0.2890317969444713,2.3849999999999856,0.5175855102531889,-0.8556314858488706,12.0,26.80000000000001,0.0,10.799999999999997,3.0,7.5,-0.7999999999999545
2021-06-01,34.5,Cloudy,31.0,37.7,70.5,25.0,0.0,0.0,noprecip,0.0,13.0,1001.0,8.0,0.0,Clear,0.8660254037844387,-0.4999999999999998,39.0,29.0,33.7,46.1,36.8,41.4,24.9,63.7,0.0,0.0,noprecip,20.9,16.6,1000.4,65.5,12.1,260.5,22.6,Cloudy,0.8642748019537047,-0.5030199466302351,1.3849999999999858,0.5027907197793043,-0.8644081744776648,16.0,0.19999999999998863,0.0,10.0,6.0,-0.29999999999999716,-0.20000000000004547
2021-06-02,33.5,Cloudy,32.0,39.2,66.6,25.0,0.0,0.0,noprecip,0.0,11.2,1001.0,10.0,99.1,Cloudy,0.8660254037844387,-0.4999999999999998,39.4,29.0,34.5,45.8,37.7,41.9,24.5,59.7,0.0,0.0,noprecip,27.0,20.5,1000.6,66.9,10.7,302.3,26.2,Cloudy,0.24361501178602243,-0.9698720152847468,0.0,0.4878471454423119,-0.8729290708206411,17.0,45.900000000000006,72.5,10.399999999999999,7.0,-2.8000000000000114,-0.39999999999997726
2021-06-03,34.2,Rain,31.0,42.4,84.1,28.0,0.0,0.0,noprecip,0.0,13.0,1003.0,8.0,0.0,Clear,0.984807753012208,-0.1736481776669303,40.0,29.0,33.5,47.9,38.2,42.8,26.0,67.2,0.0,0.0,noprecip,24.5,14.8,1001.4,60.3,9.5,256.7,22.0,Cloudy,0.913545457642601,-0.40673664307580004,0.0,0.47275920928627757,-0.881191653407483,38.0,14.0,-26.6,11.0,3.0,8.799999999999997,-0.20000000000004547
2021-06-04,27.7,Rain,31.0,42.4,84.1,28.0,0.0,0.0,noprecip,0.0,13.0,1002.0,9.0,0.0,Clear,0.984807753012208,0.17364817766693041,40.0,30.0,34.2,47.9,40.4,43.8,26.0,65.9,0.8,12.5,rain,24.8,18.4,1001.6,55.8,10.3,300.8,25.9,Rain,0.9342044743210295,-0.3567379993196253,0.7999999999999858,0.4575313760742512,-0.8891934772070711,9.0,30.900000000000006,-44.4,10.0,3.0,12.299999999999997,-0.7999999999999545
2021-06-05,28.5,Rain,26.0,26.0,83.6,23.0,0.0,0.0,noprecip,0.0,5.4,1008.0,10.0,75.1,Cloudy,0.17364817766693033,0.984807753012208,31.4,26.0,27.7,43.3,26.0,29.9,21.8,71.3,0.297,4.17,rain,49.7,37.1,1006.5,79.1,10.0,191.1,16.5,Rain,0.12706460860135046,0.9918944425900297,1.0969999999999858,0.44216815196707204,-0.8969321743510065,16.0,2.6999999999999886,-24.900000000000006,5.399999999999999,3.0,6.0,-0.6000000000000227
2021-06-06,29.6,Rain,28.0,30.1,65.8,21.0,0.7,0.0,rain,0.0,5.4,1005.0,5.0,27.5,Rain,0.3420201433256689,-0.9396926207859083,32.1,25.0,28.5,40.7,25.0,29.8,20.4,63.4,0.011,4.17,rain,19.1,7.6,1006.1,73.4,9.4,227.6,19.7,Rain,0.7501110696304596,0.6613118653236518,1.1079999999999859,0.42667408318992467,-0.9044054548343001,20.0,111.39999999999998,-41.8,7.100000000000001,7.0,-4.400000000000006,-0.6000000000000227
2021-06-07,28.7,Rain,29.0,34.5,79.1,25.0,0.0,0.0,noprecip,0.0,7.6,1005.0,9.0,0.0,Clear,0.984807753012208,-0.1736481776669303,33.1,27.0,29.6,42.4,30.1,34.5,24.2,74.1,9.8,29.17,rain,24.5,11.2,1003.8,65.9,6.7,235.2,20.5,Rain,0.9766722783341679,-0.2147353271670632,10.107999999999986,0.4110537546870351,-0.9116111071930239,12.0,2.4000000000000057,-79.9,6.100000000000001,4.0,-2.200000000000003,-0.10000000000002274
2021-06-08,28.0,Rain,27.0,30.6,88.8,25.0,0.0,0.0,noprecip,0.0,3.6,1007.0,10.0,27.5,Cloudy,-0.5060337641211631,0.8625136692072578,34.0,25.7,28.7,39.7,25.7,32.7,24.7,80.8,53.956,8.33,rain,28.4,18.4,1004.6,57.6,8.8,136.5,11.7,Rain,0.9918944425900297,0.1270646086013506,63.76699999999999,0.3953117887649151,-0.9185469991587165,16.399999999999977,113.09999999999997,-61.3,8.3,2.0,-4.5,0.20000000000004547
2021-06-09,28.3,Rain,26.0,26.0,100.0,26.0,0.0,0.0,noprecip,0.0,3.6,1006.0,7.0,89.0,Cloudy,0.42735786338719245,0.9040825496607784,34.0,25.6,28.0,37.9,25.6,31.2,24.6,83.3,39.241,16.67,rain,22.7,13.0,1005.7,71.1,8.6,97.1,8.3,Rain,0.1976573403791262,0.9802711746217219,102.99699999999999,0.37945284372454435,-0.925211078289358,65.30000000000001,13.900000000000006,-8.799999999999997,8.399999999999999,0.0,4.900000000000006,-1.1000000000000227
2021-06-10,28.6,Rain,28.0,33.6,88.9,26.0,0.0,0.0,noprecip,0.0,9.4,1005.0,10.0,27.5,Cloudy,0.766044443118978,-0.6427876096865394,32.0,25.7,28.3,39.2,25.7,32.1,25.1,83.9,36.016,12.5,rain,19.1,16.6,1004.3,77.5,9.0,116.9,10.0,Rain,0.9323238012155122,0.3616245700820924,129.213,0.36348161248290634,-0.9316013725767187,8.0,61.19999999999999,-30.5,6.300000000000001,2.0,4.200000000000003,-0.20000000000004547
2021-06-11,29.4,Rain,28.0,33.6,88.9,26.0,0.0,0.0,noprecip,0.0,7.6,1004.0,10.0,27.5,Cloudy,0.9396926207859084,-0.3420201433256687,32.0,27.0,28.6,40.6,31.2,34.7,26.2,87.4,0.285,8.33,rain,20.5,9.4,1002.8,67.9,9.4,159.6,13.8,Rain,0.9921147013144778,-0.12533323356430437,75.54199999999999,0.3474028211842774,-0.9377159910299093,94.0,12.800000000000011,-30.5,5.0,2.0,1.0,-0.20000000000004547
2021-06-12,28.8,Rain,28.0,34.5,94.3,27.0,0.0,0.0,noprecip,0.0,7.6,1005.0,7.0,0.0,Clear,-0.9396926207859085,0.34202014332566816,34.0,27.0,29.4,39.7,31.2,35.2,25.5,80.9,1.989,4.17,rain,24.8,14.8,1003.4,55.9,9.6,105.5,9.1,Rain,0.9909831997148363,0.1339861854182922,38.289999999999985,0.3312212278016865,-0.9435531242349544,120.0,152.3,-88.8,7.0,1.0,3.8999999999999915,-0.5
2021-06-13,27.7,Rain,28.0,32.7,83.8,25.0,0.0,0.0,noprecip,0.0,24.1,1002.0,10.0,89.0,Cloudy,0.17364817766693033,0.984807753012208,35.0,25.7,28.8,40.6,25.7,34.2,25.7,84.3,30.596,16.67,rain,38.2,18.4,1002.7,77.5,8.9,147.9,12.8,Rain,-0.544639035015027,0.838670567945424,32.86999999999999,0.31494162072895193,-0.9491110448902284,44.0,43.0,9.0,9.3,3.0,0.20000000000000284,0.5
2021-06-14,29.7,Cloudy,27.0,31.2,94.3,26.0,0.0,0.0,noprecip,0.0,13.0,1003.0,10.0,89.0,Cloudy,0.9396926207859083,0.3420201433256688,31.0,26.0,27.7,37.9,26.0,31.8,25.3,87.2,56.958,20.83,rain,42.5,24.1,1002.0,85.9,9.5,169.0,14.7,Rain,0.8642748019537047,0.5030199466302352,89.54299999999999,0.2985688173637202,-0.9543881083175908,16.0,10.199999999999989,-1.0,5.0,1.0,6.3999999999999915,-0.7999999999999545
2021-06-15,30.8,Rain,27.0,31.2,94.3,26.0,0.0,0.0,noprecip,0.0,5.4,1000.0,10.0,99.3,Cloudy,0.49999999999999994,0.8660254037844387,34.1,26.0,29.7,40.6,26.0,33.9,24.6,76.6,0.0,0.0,noprecip,28.8,22.3,1001.3,68.0,10.9,253.4,22.0,Cloudy,0.7716245833877202,-0.6360782202777637,87.55399999999999,0.2821076626819194,-0.9593827529490743,112.0,99.5,9.299999999999997,8.100000000000001,1.0,7.700000000000003,-1.1000000000000227
2021-06-16,32.3,Cloudy,29.0,36.8,89.0,27.0,0.0,0.0,noprecip,0.0,7.6,1000.0,10.0,99.1,Cloudy,1.0,6.123233995736766e-17,35.0,27.0,30.8,41.3,30.8,35.8,24.0,69.5,0.099,4.17,rain,31.0,14.8,999.5,53.3,11.5,266.4,23.3,Rain,0.7547095802227718,-0.6560590289905075,57.05699999999998,0.26556302780405594,-0.9640935007889755,63.0,41.0,89.1,8.0,2.0,12.5,-0.39999999999997726
2021-06-17,32.9,Cloudy,30.0,38.8,84.0,27.0,0.0,0.0,noprecip,0.0,14.8,1003.0,10.0,48.5,Cloudy,0.984807753012208,-0.1736481776669303,37.0,28.0,32.3,43.9,34.5,38.7,24.5,66.5,0.0,0.0,noprecip,29.9,18.4,1001.1,69.1,10.5,286.0,24.8,Cloudy,0.795473480854896,-0.6059884002657109,0.0989999999999858,0.24893980855376657,-0.9685189578512204,11.0,27.30000000000001,48.5,9.0,3.0,14.0,-0.10000000000002274
2021-06-18,33.5,Cloudy,30.0,38.8,84.0,27.0,0.0,0.0,noprecip,0.0,13.0,1004.0,10.0,80.1,Cloudy,0.9396926207859084,-0.3420201433256687,37.1,28.0,32.9,44.1,34.5,39.8,24.6,64.3,0.0,0.0,noprecip,28.4,18.4,1002.9,48.9,11.0,296.6,25.6,Cloudy,0.813100761047028,-0.582122970157289,0.0989999999999858,0.23224292400907015,-0.9726578145718654,26.0,15.599999999999994,40.099999999999994,9.100000000000001,3.0,11.099999999999994,-0.7000000000000455
2021-06-19,34.5,Cloudy,32.0,37.9,62.7,24.0,0.0,0.0,noprecip,0.0,14.8,1002.0,10.0,0.0,Clear,0.49999999999999994,-0.8660254037844387,38.0,29.0,33.5,44.1,36.8,40.8,24.6,62.8,0.0,0.0,noprecip,26.6,16.6,1003.0,31.1,12.0,307.0,26.5,Cloudy,0.6441236297613866,-0.7649214009184317,0.0,0.21547731504673012,-0.976508846196619,10.0,10.099999999999994,0.0,9.0,8.0,-4.700000000000003,-1.0
2021-06-20,35.2,Cloudy,34.0,36.5,43.9,20.0,0.0,0.0,noprecip,0.0,7.6,999.0,10.0,89.2,Cloudy,-0.34202014332566866,-0.9396926207859084,39.4,29.0,34.5,45.5,36.1,40.0,22.9,54.2,0.0,0.0,noprecip,28.4,14.8,1000.7,23.0,12.3,316.3,27.5,Cloudy,-0.63338087262755,-0.7738402097265062,0.0,0.19864794288017112,-0.9800709131432666,141.0,19.30000000000001,89.2,10.399999999999999,14.0,-11.300000000000004,-1.2000000000000455
2021-06-21,34.3,Cloudy,33.0,39.3,59.3,24.0,0.0,0.0,noprecip,0.0,5.4,999.0,10.0,75.7,Cloudy,0.766044443118978,-0.6427876096865394,40.0,30.0,35.2,45.2,34.6,40.1,22.1,48.7,0.0,0.0,noprecip,31.0,14.8,998.7,34.1,11.9,318.1,27.6,Cloudy,-0.72055111168033,-0.6934018282758133,0.0,0.18175978759137534,-0.9833429613388902,100.0,96.1,45.7,10.0,9.0,6.199999999999996,-0.39999999999997726
2021-06-22,32.3,Rain,32.0,37.9,62.7,24.0,0.1,0.0,rain,0.0,13.0,1002.0,10.0,99.8,Rain,1.0,6.123233995736766e-17,38.8,30.0,34.3,44.9,38.8,41.5,24.3,58.5,0.0,0.0,noprecip,24.8,16.6,999.3,65.1,11.3,302.4,26.2,Cloudy,-0.2806667089207877,-0.9598052919751869,0.0,0.16481784665719793,-0.9863240225317866,22.0,106.30000000000001,9.799999999999997,8.799999999999997,8.0,-5.799999999999997,0.5
2021-06-23,29.8,Rain,28.0,31.9,78.9,24.0,0.0,0.0,noprecip,0.0,7.6,1004.0,10.0,27.5,Cloudy,-0.7660444431189779,-0.6427876096865395,37.0,26.1,32.3,46.8,26.1,39.5,25.0,66.8,2.4,25.0,rain,26.3,18.4,1002.5,79.5,11.0,201.2,17.3,Rain,0.8995577789551803,0.43680178836770234,2.3999999999999857,0.14782713347053048,-0.9890132145779883,73.0,165.89999999999998,-70.3,10.899999999999999,4.0,-6.699999999999989,-0.10000000000002274
2021-06-24,28.2,Rain,29.0,36.8,89.0,27.0,0.0,0.0,noprecip,0.0,11.2,1003.0,9.0,0.0,Clear,1.0,6.123233995736766e-17,34.0,26.0,29.8,40.6,26.0,34.7,24.7,75.4,42.588,8.33,rain,23.8,13.0,1003.6,75.8,10.0,116.2,9.9,Rain,0.09410831331851435,-0.99556196460308,44.987999999999985,0.13079267585675922,-0.9914097417023038,46.0,84.6,-80.0,8.0,2.0,4.200000000000003,-1.2000000000000455
2021-06-25,28.3,Rain,26.0,26.0,94.2,25.0,0.0,0.0,noprecip,0.0,9.4,1004.0,10.0,89.0,Cloudy,0.8660254037844386,0.5000000000000001,33.0,26.0,28.2,44.1,26.0,33.1,25.9,88.2,0.911,4.17,rain,26.6,14.8,1002.6,72.0,9.8,164.0,14.1,Rain,0.9420574527872968,0.33545156975025486,45.89899999999999,0.11371951458594969,-0.9935128947338007,24.0,10.400000000000006,11.700000000000003,7.0,1.0,7.6000000000000085,0.2999999999999545
2021-06-26,28.9,Rain,25.0,25.0,94.2,24.0,0.0,0.0,noprecip,0.0,0.0,1005.0,10.0,27.5,Cloudy,0.0,1.0,32.0,25.0,28.3,40.3,25.0,32.2,25.1,83.7,0.042,4.17,rain,26.6,25.9,1002.6,68.6,8.9,168.0,14.6,Rain,0.9677091704819714,-0.2520693582431133,43.54099999999999,0.0966127018812031,-0.9953220513156602,146.0,104.6,-70.3,7.0,1.0,0.0,-0.7000000000000455
2021-06-27,32.0,Rain,28.0,32.7,83.8,25.0,0.0,0.0,noprecip,0.0,9.4,1004.0,10.0,99.9,Cloudy,0.984807753012208,-0.1736481776669303,35.0,25.0,28.9,42.3,25.0,32.6,24.3,77.8,38.59,8.33,rain,34.2,14.8,1003.5,65.4,10.8,241.5,20.7,Rain,0.8181497174250237,-0.5750052520432782,39.54299999999999,0.07947729992362097,-0.9968366760893436,62.0,25.099999999999994,-0.09999999999999432,10.0,3.0,-3.1000000000000085,-1.3999999999999773
2021-06-28,33.6,Rain,32.0,36.8,59.0,23.0,0.0,0.0,noprecip,0.0,7.6,1001.0,10.0,97.6,Cloudy,0.17364817766693028,-0.984807753012208,37.0,26.0,32.0,43.6,26.0,36.8,23.7,64.6,6.926,4.17,rain,36.0,14.8,1002.1,76.5,10.8,286.8,24.9,Rain,0.08889429686644187,-0.9960410654107695,45.55799999999999,0.062318379354325076,-0.998056320853012,9.0,4.900000000000006,87.6,11.0,9.0,-6.799999999999997,-0.6000000000000227
2021-06-29,32.5,Rain,32.0,35.8,55.6,22.0,0.0,0.0,noprecip,0.0,5.4,1000.0,10.0,100.0,Cloudy,-0.34202014332566866,-0.9396926207859084,37.5,29.0,33.6,44.5,34.5,39.0,23.1,55.5,1.0,4.17,rain,31.3,11.2,999.2,90.5,10.7,279.2,24.1,Rain,-0.5254716510722675,-0.8508111094240514,46.51599999999999,0.04514101777397193,-0.9989806246941579,10.0,11.699999999999989,10.0,8.5,10.0,-3.6000000000000014,-0.39999999999997726
2021-06-30,32.0,Rain,30.0,34.1,66.2,23.0,0.0,0.0,noprecip,0.0,13.0,1000.0,10.0,100.0,Cloudy,0.9396926207859084,-0.3420201433256687,35.5,30.0,32.5,43.5,33.7,38.1,23.5,59.9,0.078,4.17,rain,26.6,16.6,999.5,95.5,10.0,205.9,17.8,Rain,0.7581343361976525,-0.652098403830392,8.003999999999985,0.02795029824021032,-0.999609314096404,26.0,20.69999999999999,20.0,5.5,7.0,-5.200000000000003,-1.1000000000000227
2021-07-01,32.8,Cloudy,31.0,35.5,62.5,23.0,0.0,0.0,noprecip,0.0,11.2,1001.0,10.0,100.0,Cloudy,0.17364817766693028,-0.984807753012208,36.0,28.0,32.0,42.4,32.7,37.8,24.1,65.1,0.011,4.17,rain,31.7,16.6,1000.0,92.9,10.0,209.1,17.9,Rain,0.6156614753256584,-0.7880107536067219,1.0889999999999858,0.01075130776352193,-0.9999422030204416,6.0,28.0,40.0,8.0,8.0,-6.900000000000006,-0.2999999999999545
2021-07-02,33.6,Cloudy,31.0,35.5,62.5,23.0,0.0,0.0,noprecip,0.0,13.0,1002.0,10.0,100.0,Cloudy,0.6427876096865395,-0.7660444431189779,36.0,30.2,32.8,41.6,34.6,37.8,22.9,57.1,0.0,0.0,noprecip,31.0,18.4,1000.6,94.0,10.0,216.1,18.6,Cloudy,0.04187565372919981,-0.9991228300988584,0.08899999999998578,-0.00645086419810515,-0.9999791929590823,19.0,37.599999999999994,60.0,5.800000000000001,8.0,-10.400000000000006,-0.20000000000004547
2021-07-03,32.9,Cloudy,32.0,37.9,62.7,24.0,0.0,0.0,noprecip,0.0,5.4,1002.0,10.0,99.0,Cloudy,-0.17364817766693047,-0.984807753012208,38.0,30.0,33.6,43.6,33.3,38.4,22.4,53.3,0.0,0.0,noprecip,35.3,22.3,1001.8,93.4,10.7,280.4,24.2,Cloudy,-0.6045991148623744,-0.7965299180241966,0.010999999999985789,-0.023651127245231586,-0.9997202729664083,170.0,27.19999999999999,39.0,8.0,8.0,-7.0,-1.2000000000000455
2021-07-04,32.7,Rain,32.0,36.8,59.0,23.0,0.0,0.0,noprecip,0.0,11.2,1003.0,10.0,100.0,Cloudy,0.6427876096865395,-0.7660444431189779,37.0,30.0,32.9,44.2,36.8,39.5,24.3,62.1,0.0,0.0,noprecip,31.3,13.0,1001.9,78.5,10.5,273.6,23.7,Cloudy,-0.7443115462311544,0.6678325554710464,0.0,-0.04084439154329611,-0.9991655196610109,8.0,171.89999999999998,70.0,7.0,9.0,-11.400000000000006,0.10000000000002274
2021-07-05,30.2,Rain,30.0,38.8,84.0,27.0,0.0,0.0,noprecip,0.0,16.6,1004.0,10.0,93.2,Cloudy,0.8660254037844387,-0.4999999999999998,37.0,29.0,32.7,45.3,36.5,40.7,25.4,67.3,0.1,4.17,rain,24.8,18.4,1002.6,73.3,10.7,272.6,23.6,Rain,0.8703556959398997,-0.492423560103467,0.0999999999999858,-0.05802556932878035,-0.9983150972033183,27.0,0.5,83.2,8.0,3.0,5.599999999999994,-0.20000000000004547
2021-07-06,31.3,Rain,29.0,35.6,83.9,26.0,0.2,0.0,rain,0.0,7.6,1006.0,10.0,77.7,Rain,0.6427876096865395,-0.7660444431189779,33.0,26.0,30.2,42.4,26.0,37.4,25.7,77.9,3.99,8.33,rain,25.6,20.5,1004.3,76.0,9.7,207.7,17.9,Rain,0.8181497174250237,-0.5750052520432782,4.089999999999986,-0.07518957641475855,-0.9971692572470178,39.0,14.900000000000006,77.7,7.0,3.0,1.0,0.2999999999999545
2021-07-07,29.6,Rain,30.0,34.1,66.2,23.0,0.0,0.0,noprecip,0.0,5.4,1006.0,10.0,78.9,Cloudy,0.17364817766693028,-0.984807753012208,35.0,27.7,31.3,42.3,32.9,37.4,24.6,69.7,0.4,8.33,rain,25.9,16.6,1003.9,53.5,10.3,256.2,22.2,Rain,0.8668967489356026,-0.4984877397538306,4.489999999999986,-0.09233133369539122,-0.9957283388645872,26.0,50.099999999999994,-2.8999999999999915,7.300000000000001,7.0,-6.599999999999994,0.5
2021-07-08,27.2,Rain,28.0,33.6,88.9,26.0,0.0,0.0,noprecip,0.0,9.4,1004.0,10.0,89.0,Cloudy,0.17364817766693033,0.984807753012208,34.0,27.0,29.6,40.6,31.2,35.9,25.6,80.6,24.019,12.5,rain,30.2,11.2,1004.4,71.4,9.9,187.9,16.2,Rain,-0.6870875108044231,0.7265746709709758,28.408999999999985,-0.10944576864891556,-0.993992768446958,13.0,53.39999999999998,35.7,7.0,2.0,-3.1999999999999886,-0.7999999999999545
2021-07-09,29.0,Rain,27.0,31.2,94.3,26.0,0.0,0.0,noprecip,0.0,9.4,1008.0,10.0,50.0,Cloudy,0.6427876096865393,0.766044443118978,29.4,24.7,27.2,35.7,24.7,30.9,25.6,91.1,54.075,20.83,rain,43.6,20.5,1006.1,87.4,8.9,136.0,11.7,Rain,0.984195607969242,-0.17708474031958327,78.49399999999999,-0.12652781683868314,-0.9919630595773397,28.0,60.2,-35.3,4.699999999999999,1.0,1.0999999999999943,-0.39999999999997726
2021-07-10,29.1,Rain,28.0,33.6,88.9,26.0,0.0,0.0,noprecip,0.0,7.6,1010.0,10.0,18.1,Clear,0.3420201433256689,-0.9396926207859083,33.0,26.0,29.0,42.3,26.0,34.3,25.6,82.9,7.01,12.5,rain,34.2,16.6,1008.3,54.1,9.7,181.9,15.7,Rain,0.8260982944957639,-0.5635260489375714,85.10399999999998,-0.1435724234118113,-0.9896398128792412,20.0,35.69999999999999,-41.9,7.0,2.0,4.6000000000000085,-0.10000000000002274
