name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cầu giấy,2023-02-15,17.5,16,17,17.5,16,17,9,59.4,0,0,0,,0,0,26.6,18.4,36.5,1022.7,100,10,73.5,6.6,3,10,2023-02-15T06:27:26,2023-02-15T17:54:48,0.82,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2023-02-16,18.1,16,16.9,18.1,16,16.9,10.8,68,0,0,0,,0,0,18.4,11.2,18.1,1023.5,100,9.5,75.1,6.6,3,10,2023-02-16T06:26:50,2023-02-16T17:55:18,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2023-02-17,20.1,16,17.9,20.1,16,17.9,13.8,77,0,0,0,,0,0,20.2,10.6,80.2,1019.9,96.4,6.3,147.1,12.8,6,10,2023-02-17T06:26:13,2023-02-17T17:55:48,0.89,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2023-02-18,23,17,20.3,23,17,20.3,16.4,79,0,0,0,,0,0,18.4,13,128.4,1016.7,90.5,7,97.3,8.3,4,10,2023-02-18T06:25:35,2023-02-18T17:56:17,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2023-02-19,23,19,20.4,23,19,20.4,17.4,83.3,1.088,100,4.17,rain,0,0,38.2,16.6,347.3,1019,82.1,6.2,78.8,6.9,4,10,2023-02-19T06:24:56,2023-02-19T17:56:46,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2023-02-20,24.1,18.8,21,24.1,18.8,21,13.3,61.8,0,0,0,,0,0,19.8,16.6,29.6,1018.7,78.4,9.7,160.6,13.9,6,10,2023-02-20T06:24:16,2023-02-20T17:57:14,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2023-02-21,23.3,18.7,20.9,23.3,18.7,20.9,15.5,71.9,0.3,100,12.5,rain,0,0,30.2,14.8,143,1019.6,57.2,7.4,139.3,11.9,7,10,2023-02-21T06:23:35,2023-02-21T17:57:41,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2023-02-22,23,19,20.6,23,19,20.6,15,70.8,0,0,0,,0,0,33.8,16.6,143.3,1019.6,80.6,9.2,131,11.4,5,10,2023-02-22T06:22:54,2023-02-22T17:58:09,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2023-02-23,23.4,17.7,20.4,23.4,17.7,20.4,16.1,76.7,0,0,0,rain,0,0,25.2,16.6,131.4,1016.8,76.7,8.5,117.1,10.3,4,10,2023-02-23T06:22:12,2023-02-23T17:58:36,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2023-02-24,21,18,19.2,21,18,19.2,15.1,77.9,0.499,100,4.17,rain,0,0,32,20.5,52.8,1020.1,97.5,8.1,43.8,3.6,2,10,2023-02-24T06:21:28,2023-02-24T17:59:02,0.13,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2023-02-25,25,16,19.8,25,16,19.8,8.5,49.9,0,0,0,,0,0,33.8,18.4,20.8,1026.1,36.1,11.3,196.5,17,8,10,2023-02-25T06:20:45,2023-02-25T17:59:28,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2023-02-26,23,13.4,17.8,23,13.4,17.8,8.5,58.6,0,0,0,,0,0,31,14.8,72.4,1028.2,0.7,9.4,254.7,22,9,10,2023-02-26T06:20:00,2023-02-26T17:59:53,0.19,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
